,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,LEFT_SHOULDER_Z,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,RIGHT_SHOULDER_Z,LEFT_ELBOW_X,LEFT_ELBOW_Y,LEFT_ELBOW_Z,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,RIGHT_ELBOW_Z,LEFT_WRIST_X,LEFT_WRIST_Y,LEFT_WRIST_Z,RIGHT_WRIST_X,RIGHT_WRIST_Y,RIGHT_WRIST_Z,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_Z,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_Z,LEFT_KNEE_X,LEFT_KNEE_Y,LEFT_KNEE_Z,RIGHT_KNEE_X,RIGHT_KNEE_Y,RIGHT_KNEE_Z,LEFT_ANKLE_X,LEFT_ANKLE_Y,LEFT_ANKLE_Z,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,RIGHT_ANKLE_Z,LEFT_HEEL_X,LEFT_HEEL_Y,LEFT_HEEL_Z,RIGHT_HEEL_X,RIGHT_HEEL_Y,RIGHT_HEEL_Z,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,LEFT_FOOT_INDEX_Z,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_Z
10,0.4697439968585968,0.37926745414733887,-0.2828003764152527,0.4044863283634186,0.3789614140987396,-0.09264227747917175,0.4670149087905884,0.4181101322174072,-0.26879754662513733,0.42037057876586914,0.41201573610305786,-0.005694442428648472,0.43113601207733154,0.44438451528549194,-0.31663423776626587,0.41242310404777527,0.43963831663131714,-0.11941419541835785,0.5032275915145874,0.4336751401424408,-0.06565412878990173,0.46323156356811523,0.4356379508972168,0.06576081365346909,0.47432786226272583,0.4891696572303772,-0.1575694978237152,0.4225657284259796,0.4871486723423004,-0.04851540923118591,0.48131027817726135,0.5467661619186401,-0.10136536508798599,0.4229384958744049,0.5451377630233765,0.042784832417964935,0.48174530267715454,0.5554110407829285,-0.10488668084144592,0.43318504095077515,0.5542583465576172,0.04014291614294052,0.4677233397960663,0.5629669427871704,-0.22779829800128937,0.39413461089134216,0.5586846470832825,-0.07639438658952713
11,0.4774385094642639,0.3777162432670593,-0.26288118958473206,0.41213545203208923,0.37767475843429565,-0.08554956316947937,0.47287517786026,0.4166882038116455,-0.2556488811969757,0.4238010048866272,0.4106399118900299,-0.01782527007162571,0.4348403215408325,0.440926730632782,-0.31008753180503845,0.41468942165374756,0.4377455711364746,-0.14508913457393646,0.5090723037719727,0.43350452184677124,-0.06396248936653137,0.46850574016571045,0.43584293127059937,0.06405912339687347,0.48270145058631897,0.48835763335227966,-0.1604560911655426,0.42397528886795044,0.48716074228286743,-0.054367292672395706,0.49201634526252747,0.5441015362739563,-0.08813922107219696,0.42783626914024353,0.5433344841003418,0.040565863251686096,0.4942338168621063,0.5519327521324158,-0.08940519392490387,0.4373209774494171,0.5512460470199585,0.041067495942115784,0.4845553934574127,0.5607714056968689,-0.21873944997787476,0.39900290966033936,0.5562476515769958,-0.06606011092662811
12,0.4877360165119171,0.38060179352760315,-0.27785712480545044,0.4225531220436096,0.37867337465286255,-0.10772299021482468,0.4857868552207947,0.4190943241119385,-0.263426810503006,0.43176889419555664,0.4125903248786926,-0.048841480165719986,0.435768723487854,0.4440877437591553,-0.29781216382980347,0.4237453043460846,0.4368569850921631,-0.16155119240283966,0.5183026194572449,0.4352506697177887,-0.06281737983226776,0.4763200879096985,0.4363267421722412,0.06290656328201294,0.4933840036392212,0.4899160861968994,-0.16955995559692383,0.42943429946899414,0.48903530836105347,-0.06857553869485855,0.5051006078720093,0.5468634366989136,-0.0989731028676033,0.43552669882774353,0.5464626550674438,0.03205405920743942,0.5073162913322449,0.5550760626792908,-0.0987258180975914,0.44534844160079956,0.5544423460960388,0.03716835007071495,0.49263331294059753,0.5630499124526978,-0.22693276405334473,0.40481939911842346,0.5587476491928101,-0.07478855550289154
13,0.49505898356437683,0.3818318247795105,-0.28387942910194397,0.4263899624347687,0.3791806101799011,-0.11298196762800217,0.4967843294143677,0.42052021622657776,-0.27227190136909485,0.4353087544441223,0.4137689173221588,-0.06751462817192078,0.4419170022010803,0.4438571035861969,-0.31771883368492126,0.4274754524230957,0.4383562207221985,-0.2220226526260376,0.5230354070663452,0.43634510040283203,-0.06231275573372841,0.47972890734672546,0.4374752938747406,0.06239915266633034,0.4992424547672272,0.49069374799728394,-0.22917522490024567,0.4317876696586609,0.48814982175827026,-0.08368837088346481,0.5120843052864075,0.5474741458892822,-0.18511506915092468,0.436012864112854,0.546225368976593,0.014499356970191002,0.5176487565040588,0.556160569190979,-0.1886848509311676,0.4468514621257782,0.5542001724243164,0.017610402777791023,0.49051955342292786,0.5641211271286011,-0.32283708453178406,0.40312907099723816,0.5563404560089111,-0.0814720019698143
14,0.4964190125465393,0.38181525468826294,-0.2871008813381195,0.42571911215782166,0.3798065781593323,-0.10597642511129379,0.49593111872673035,0.4202139973640442,-0.319835364818573,0.4342504143714905,0.4136123061180115,-0.07892029732465744,0.4459986388683319,0.4411698877811432,-0.3888493776321411,0.4273400902748108,0.43744057416915894,-0.24957098066806793,0.5213037133216858,0.43642058968544006,-0.06350545585155487,0.47800615429878235,0.43785685300827026,0.0635996013879776,0.4999505281448364,0.48800531029701233,-0.2520565092563629,0.431691437959671,0.4847709536552429,-0.07514352351427078,0.5138042569160461,0.5484414100646973,-0.2087629735469818,0.4348974823951721,0.5412939786911011,0.018904369324445724,0.5194522142410278,0.5569243431091309,-0.21309979259967804,0.445938378572464,0.5507436990737915,0.02196328714489937,0.49287042021751404,0.5630184412002563,-0.34980282187461853,0.3961758017539978,0.5514075756072998,-0.07564887404441833
15,0.49793484807014465,0.3822355270385742,-0.2981695532798767,0.425872266292572,0.3799721598625183,-0.1023072674870491,0.4999983608722687,0.4203735888004303,-0.3359180986881256,0.4338535666465759,0.41257429122924805,-0.04541328176856041,0.4514603912830353,0.43941107392311096,-0.40655848383903503,0.4269840717315674,0.43816882371902466,-0.17158544063568115,0.5202652812004089,0.43774741888046265,-0.06520719826221466,0.477375864982605,0.43906354904174805,0.0653306245803833,0.4998355507850647,0.4881730079650879,-0.25666365027427673,0.4301205575466156,0.4846726953983307,-0.08611082285642624,0.5161945819854736,0.5488974452018738,-0.20483629405498505,0.43121278285980225,0.5408402681350708,0.017205767333507538,0.5215513706207275,0.5570601224899292,-0.20843088626861572,0.44289863109588623,0.550111711025238,0.0201253741979599,0.49540406465530396,0.5633581876754761,-0.3480607271194458,0.3896940052509308,0.5502250790596008,-0.07793434709310532
16,0.49803870916366577,0.38349583745002747,-0.29815348982810974,0.42620307207107544,0.380219042301178,-0.100005142390728,0.5021043419837952,0.4205794930458069,-0.34583666920661926,0.4351508617401123,0.4126673638820648,-0.05380573868751526,0.4529075622558594,0.43780359625816345,-0.43512699007987976,0.42681968212127686,0.4379350543022156,-0.19009490311145782,0.5191943049430847,0.4407484531402588,-0.06588852405548096,0.476388156414032,0.4416130483150482,0.0660199448466301,0.4989928901195526,0.48856979608535767,-0.2509254217147827,0.4278949201107025,0.4855998456478119,-0.08619639277458191,0.5171805024147034,0.5495204925537109,-0.1983610838651657,0.42697492241859436,0.5415536761283875,0.024092817679047585,0.5225412845611572,0.5573309063911438,-0.20220541954040527,0.439237117767334,0.5508535504341125,0.027839867398142815,0.4933334290981293,0.5637248754501343,-0.34134721755981445,0.3854811489582062,0.5501696467399597,-0.07072179019451141
17,0.4988507628440857,0.3853675425052643,-0.3181892931461334,0.42560112476348877,0.38094398379325867,-0.1206556037068367,0.5044106245040894,0.4227420687675476,-0.376723974943161,0.43464890122413635,0.41288939118385315,-0.08341498672962189,0.4565744698047638,0.43665093183517456,-0.48120561242103577,0.42703601717948914,0.4386900067329407,-0.22729219496250153,0.5187270045280457,0.4428369402885437,-0.06545857340097427,0.47566813230514526,0.44340771436691284,0.0655883178114891,0.4994092583656311,0.4886171817779541,-0.278997004032135,0.42752599716186523,0.48609575629234314,-0.08707054704427719,0.519530713558197,0.5499201416969299,-0.21862757205963135,0.4235404431819916,0.5416282415390015,0.04755657911300659,0.5255225300788879,0.5579497814178467,-0.22255444526672363,0.43629026412963867,0.5509424805641174,0.05242542549967766,0.4968867003917694,0.5651769042015076,-0.3689691424369812,0.3844343423843384,0.5509544014930725,-0.04979003965854645
18,0.49681389331817627,0.38941094279289246,-0.3230825662612915,0.4238539934158325,0.3865905702114105,-0.17226895689964294,0.5048652291297913,0.4302111268043518,-0.3475807309150696,0.4321976900100708,0.4198259711265564,-0.1625753492116928,0.4554057717323303,0.4368778169155121,-0.4281712770462036,0.4268529713153839,0.44207972288131714,-0.3308350145816803,0.5179440975189209,0.4455982744693756,-0.06502363830804825,0.4735061228275299,0.44569849967956543,0.06516274064779282,0.4987691640853882,0.4957466125488281,-0.2670142650604248,0.4255532920360565,0.4896898865699768,-0.05456488952040672,0.5196382403373718,0.5537779927253723,-0.19340088963508606,0.4206707775592804,0.5434949398040771,0.12593553960323334,0.5261470675468445,0.5621488690376282,-0.19605642557144165,0.4332481026649475,0.5526114106178284,0.13517145812511444,0.4985184967517853,0.5709493160247803,-0.3403017222881317,0.38555750250816345,0.5542463064193726,0.033717814832925797
19,0.48918917775154114,0.39694780111312866,-0.3110910952091217,0.41131874918937683,0.3956654667854309,-0.16717492043972015,0.5017338991165161,0.4386472702026367,-0.3431260287761688,0.42015284299850464,0.42816361784935,-0.17139938473701477,0.4495551586151123,0.44721513986587524,-0.4195301830768585,0.41779786348342896,0.4475453794002533,-0.3536931574344635,0.508421778678894,0.4524734616279602,-0.06106533482670784,0.46278390288352966,0.45391759276390076,0.06115974485874176,0.4930152893066406,0.5044854879379272,-0.24878747761249542,0.41884905099868774,0.4992421567440033,-0.06214854493737221,0.5166314840316772,0.5619737505912781,-0.18379569053649902,0.41499948501586914,0.5557007193565369,0.07812102884054184,0.5230302810668945,0.5705549120903015,-0.18679101765155792,0.4268215596675873,0.5641728043556213,0.08220946788787842,0.49639037251472473,0.5783013701438904,-0.3278530240058899,0.3779696226119995,0.5653103590011597,-0.020479712635278702
20,0.4802098572254181,0.40242964029312134,-0.2761177122592926,0.39920544624328613,0.40131837129592896,-0.15984323620796204,0.4926299750804901,0.44259342551231384,-0.2925080955028534,0.4095933139324188,0.4351121485233307,-0.15388450026512146,0.44074058532714844,0.45660775899887085,-0.3823545277118683,0.41142335534095764,0.4564208388328552,-0.31786414980888367,0.49621862173080444,0.45800432562828064,-0.05506030097603798,0.45099005103111267,0.4595656991004944,0.055088285356760025,0.48172709345817566,0.5087792873382568,-0.22811271250247955,0.41129231452941895,0.507301390171051,-0.06257886439561844,0.514209508895874,0.5694229006767273,-0.1845620721578598,0.4090500771999359,0.5632258653640747,0.048624541610479355,0.5211010575294495,0.5777432918548584,-0.18930380046367645,0.420213520526886,0.5719854831695557,0.04954787716269493,0.49318134784698486,0.5843081474304199,-0.3287452459335327,0.3710630238056183,0.5727787017822266,-0.053844138979911804
21,0.4728277921676636,0.404543936252594,-0.2693990170955658,0.39206573367118835,0.4026235044002533,-0.1621941179037094,0.4857333302497864,0.4443558156490326,-0.2756892740726471,0.40251651406288147,0.43636178970336914,-0.1547136902809143,0.43474045395851135,0.4610867500305176,-0.35482123494148254,0.4042585492134094,0.4592902660369873,-0.313080370426178,0.48764827847480774,0.45952051877975464,-0.05108121410012245,0.44260093569755554,0.46078404784202576,0.051070600748062134,0.47045889496803284,0.5095856785774231,-0.20443712174892426,0.4083285927772522,0.5113237500190735,-0.04237912967801094,0.5072544813156128,0.5725236535072327,-0.18188580870628357,0.4051191508769989,0.5670987367630005,0.048818036913871765,0.5144714117050171,0.5804920196533203,-0.18547238409519196,0.4160768389701843,0.5764178037643433,0.049520716071128845,0.48964107036590576,0.5872586965560913,-0.32806196808815,0.3675057590007782,0.5766214728355408,-0.05330296978354454
22,0.46938544511795044,0.40533119440078735,-0.2597857415676117,0.3881700336933136,0.40423449873924255,-0.15946795046329498,0.48230934143066406,0.446139395236969,-0.2431911826133728,0.4002802073955536,0.438629150390625,-0.1528552621603012,0.43577197194099426,0.46695107221603394,-0.3074782192707062,0.4060218334197998,0.46395644545555115,-0.3181617259979248,0.4857463538646698,0.45965200662612915,-0.04902558773756027,0.4393541216850281,0.4612344205379486,0.04896394908428192,0.46465495228767395,0.5100734829902649,-0.19992120563983917,0.40849411487579346,0.512639045715332,-0.0418088361620903,0.4999483823776245,0.5739368200302124,-0.1817241609096527,0.40654584765434265,0.5686492323875427,0.03619629889726639,0.5091018080711365,0.5823654532432556,-0.18728628754615784,0.41762974858283997,0.5781283974647522,0.03497837483882904,0.4863854646682739,0.589448094367981,-0.325566828250885,0.36879149079322815,0.5789502859115601,-0.07061748206615448
23,0.46425339579582214,0.4031805396080017,-0.2720421552658081,0.3817635476589203,0.40513330698013306,-0.18089966475963593,0.47868812084198,0.44453948736190796,-0.2573077380657196,0.39845579862594604,0.43879300355911255,-0.14176490902900696,0.43573248386383057,0.46791237592697144,-0.33209118247032166,0.4025467038154602,0.46696314215660095,-0.2723483741283417,0.48024359345436096,0.45802536606788635,-0.046737190335989,0.4332801103591919,0.4598425030708313,0.04670581966638565,0.4552251100540161,0.5091332793235779,-0.17695897817611694,0.40584978461265564,0.5125463604927063,-0.04559025168418884,0.48545944690704346,0.5733411312103271,-0.15326236188411713,0.40543025732040405,0.5689738392829895,0.01991896890103817,0.4917149543762207,0.5813559293746948,-0.15917213261127472,0.4149954617023468,0.5779350399971008,0.01792202889919281,0.47650861740112305,0.5885438323020935,-0.2940702438354492,0.3682997524738312,0.5798685550689697,-0.09551801532506943
24,0.45868873596191406,0.40194177627563477,-0.2711321711540222,0.37847089767456055,0.4041539132595062,-0.1711549013853073,0.47385266423225403,0.44317275285720825,-0.24722722172737122,0.3944934010505676,0.4374147355556488,-0.11206215620040894,0.43121427297592163,0.4699631333351135,-0.32454434037208557,0.39699310064315796,0.4681939482688904,-0.21865271031856537,0.47638219594955444,0.4577162265777588,-0.04600706696510315,0.4294224679470062,0.4593134820461273,0.04597704857587814,0.4510525166988373,0.5086663961410522,-0.1839929223060608,0.4019954800605774,0.513763427734375,-0.04766130819916725,0.47432276606559753,0.5717934966087341,-0.15738312900066376,0.40460798144340515,0.5693556666374207,0.0009920814773067832,0.481320321559906,0.5799494385719299,-0.1631179004907608,0.41351598501205444,0.5786077976226807,-0.0020642196759581566,0.4607660472393036,0.5872224569320679,-0.30016571283340454,0.3672305643558502,0.5806875228881836,-0.1187259778380394
25,0.45124703645706177,0.4006864130496979,-0.2918460965156555,0.37111425399780273,0.4020499587059021,-0.1786736398935318,0.4607445299625397,0.4419350028038025,-0.25794899463653564,0.38798603415489197,0.4356350302696228,-0.11525376886129379,0.4161151051521301,0.4690782129764557,-0.340404748916626,0.3904225528240204,0.46675458550453186,-0.23064567148685455,0.47025105357170105,0.45722681283950806,-0.04742167890071869,0.42434629797935486,0.4580662250518799,0.04741140082478523,0.44245558977127075,0.5075026154518127,-0.1805264949798584,0.3958054780960083,0.511085569858551,-0.06434118002653122,0.45769768953323364,0.5668942332267761,-0.12550073862075806,0.3987227976322174,0.5676589012145996,9.106371726375073e-05,0.4610428810119629,0.5764333605766296,-0.12876594066619873,0.40807053446769714,0.5767146944999695,-0.0017814099555835128,0.4446460008621216,0.5861303806304932,-0.26453694701194763,0.36391910910606384,0.5793637037277222,-0.12089169770479202
26,0.4397212564945221,0.4001219868659973,-0.3079078197479248,0.35992729663848877,0.40116721391677856,-0.1786787062883377,0.44623246788978577,0.441168874502182,-0.2761627733707428,0.3774811923503876,0.43471288681030273,-0.10980501025915146,0.4065990746021271,0.46917659044265747,-0.3429867625236511,0.37951818108558655,0.4666455388069153,-0.21951209008693695,0.4577314257621765,0.4571629464626312,-0.04821818694472313,0.4120641350746155,0.4579765796661377,0.04821225255727768,0.42941734194755554,0.5071282982826233,-0.18551616370677948,0.38554564118385315,0.5096102952957153,-0.0636964663863182,0.43955785036087036,0.566743016242981,-0.13011367619037628,0.3892875611782074,0.5670071244239807,0.002831903053447604,0.4443865418434143,0.5760188102722168,-0.13334426283836365,0.39888110756874084,0.5759063363075256,0.001102325739338994,0.4242706298828125,0.5860270261764526,-0.2684992849826813,0.3503689765930176,0.5789339542388916,-0.11799713969230652
27,0.43423351645469666,0.39983126521110535,-0.335746705532074,0.3552756905555725,0.4005165994167328,-0.1799001693725586,0.436598539352417,0.4421117901802063,-0.30991750955581665,0.37358084321022034,0.43427276611328125,-0.10419721901416779,0.3966054618358612,0.4718403220176697,-0.3608643412590027,0.3781765401363373,0.46596869826316833,-0.20857644081115723,0.4542825520038605,0.4564531445503235,-0.052239757031202316,0.4082336127758026,0.45660871267318726,0.05230225995182991,0.42607977986335754,0.5070605874061584,-0.18832944333553314,0.383179634809494,0.5095277428627014,-0.07218073308467865,0.43291693925857544,0.5689359903335571,-0.140432670712471,0.3852800130844116,0.5674238801002502,-0.0030053993687033653,0.4377838969230652,0.5782543420791626,-0.14428961277008057,0.39487048983573914,0.5764672160148621,-0.004687794949859381,0.4150705933570862,0.5848749876022339,-0.2809327244758606,0.3506816327571869,0.5794714689254761,-0.1252749264240265
